"d","cognome","nome","info","dataNascita","luogoNascita","genere","ufficio","organo","inizioUfficio","fineUfficio","collegio","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d308816_19","PICCOLOTTI","ELISABETTA","Laurea in comunicazione nella società della globalizzazione; Consulente Senior per la comunicazione","19820210","CAMERINO","female","CAPOGRUPPO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","20221109",,"PUGLIA - P04",2023-04-30 12:01:14
"http://dati.camera.it/ocd/deputato.rdf/d308819_19","CARAMANNA","GIANLUCA","Laurea in economia del turismo; Imprenditore del settore turistico","19750725","FLORSCHEIM","male","CAPOGRUPPO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"SICILIA 1 - P01",2023-03-15 12:00:34
"http://dati.camera.it/ocd/deputato.rdf/d308827_19","GATTA","GIACOMO DIEGO","Laurea in giurisprudenza; Avvocato civilista","19640410","MANFREDONIA","male","COORDINATORE INCOMPATIBILITA'","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE","20221129",,"PUGLIA - P01",2023-03-06 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d308827_19","GATTA","GIACOMO DIEGO","Laurea in giurisprudenza; Avvocato civilista","19640410","MANFREDONIA","male","VICEPRESIDENTE","GIUNTA DELLE ELEZIONI","20221116",,"PUGLIA - P01",2023-03-06 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d308829_19","DALLA CHIESA","RITA","Diploma di liceo linguistico; Giornalista professionista","19470831","CASORIA","female","CAPOGRUPPO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","20221110",,"PUGLIA - P02",2023-04-06 12:01:18
"http://dati.camera.it/ocd/deputato.rdf/d308831_19","IAIA","DARIO","Laurea in giurisprudenza; Avvocato penalista","19731120","FRANCAVILLA FONTANA","male","CAPOGRUPPO","GIUNTA PER LE AUTORIZZAZIONI","20221118",,"PUGLIA - P03",2023-03-06 12:01:33
"http://dati.camera.it/ocd/deputato.rdf/d308833_19","CONGEDO","SAVERIO","Laurea in economia e commercio; Commercialista e Revisiore dei conti","19650215","LECCE","male","CAPOGRUPPO","VI COMMISSIONE (FINANZE)","20221109",,"PUGLIA - P04",2022-11-10 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d308835_19","CIANI","PAOLO","Laurea in storia dell'arte; Amministratore locale","19700515","ROMA","male","SEGRETARIO","XII COMMISSIONE (AFFARI SOCIALI)","20221109",,"LAZIO 1 - P01",2022-11-10 12:02:19
"http://dati.camera.it/ocd/deputato.rdf/d308839_19","PALOMBI","ALESSANDRO","Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori","19760707","TIVOLI","male","VICEPRESIDENTE","GIUNTA PER LE AUTORIZZAZIONI","20221116",,"LAZIO 1 - P02",2023-03-06 12:00:37
"http://dati.camera.it/ocd/deputato.rdf/d308839_19","PALOMBI","ALESSANDRO","Laurea in giurisprudenza; Avvocato patrocinante nelle giurisdizioni superiori","19760707","TIVOLI","male","VICEPRESIDENTE","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA","20221116",,"LAZIO 1 - P02",2023-03-06 12:00:37
"http://dati.camera.it/ocd/deputato.rdf/d308841_19","COLUCCI","ALFONSO","Notaio","19640224","FOGGIA","male","CAPOGRUPPO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"LAZIO 1 - P02",2023-03-06 12:01:30
"http://dati.camera.it/ocd/deputato.rdf/d308844_19","CAROTENUTO","DARIO","Diploma di istituto tecnico industriale; Giornalista, documentarista, videomaker","19780211","NAPOLI","male","CAPOGRUPPO","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI","20230417",,"CAMPANIA 1 - P01",2023-04-19 12:00:47
"http://dati.camera.it/ocd/deputato.rdf/d308844_19","CAROTENUTO","DARIO","Diploma di istituto tecnico industriale; Giornalista, documentarista, videomaker","19780211","NAPOLI","male","SEGRETARIO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"CAMPANIA 1 - P01",2023-04-19 12:00:47
"http://dati.camera.it/ocd/deputato.rdf/d308845_19","PENZA","PASQUALINO","Istituto tecnico commerciale, indirizzo programmatore; Agente scelto della Polizia di Stato; già assessore all'ambiente del comune di Caivano","19860116","NAPOLI","male","SEGRETARIO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"CAMPANIA 1 - P02",2022-11-18 12:00:36
"http://dati.camera.it/ocd/deputato.rdf/d308846_19","AURIEMMA","CARMELA","Laurea in giurisprudenza, Master in diritto ambientale, Corso di perfezionamento di tutela dei diritti dinnazi alla Corte di giustizia europea, Corso di perfezionamento in diritto d'impresa; Avvocato specializzato in diritto dell'Ue.","19810703","MADDALONI","female","COORDINATORE INELEGGIBILITA' E DECADENZE","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE","20221129",,"CAMPANIA 1 - P02",2023-03-06 12:01:03
"http://dati.camera.it/ocd/deputato.rdf/d308846_19","AURIEMMA","CARMELA","Laurea in giurisprudenza, Master in diritto ambientale, Corso di perfezionamento di tutela dei diritti dinnazi alla Corte di giustizia europea, Corso di perfezionamento in diritto d'impresa; Avvocato specializzato in diritto dell'Ue.","19810703","MADDALONI","female","VICEPRESIDENTE","GIUNTA DELLE ELEZIONI","20221116",,"CAMPANIA 1 - P02",2023-03-06 12:01:03
"http://dati.camera.it/ocd/deputato.rdf/d308851_19","SCHIFONE","MARTA"," Laurea in farmacia, Scuola di specializzazione scienze e tecniche cosmetiche; Farmacista titolare","19801009","NAPOLI","female","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"CAMPANIA 1 - P02",2023-04-30 12:01:00
"http://dati.camera.it/ocd/deputato.rdf/d308852_19","PATRIARCA","ANNARITA","Laurea in giurisprudenza; Avvocato","19710727","NAPOLI","female","SEGRETARIO","UFFICIO DI PRESIDENZA","20221019",,"CAMPANIA 1 - P02",2023-04-30 12:00:29
"http://dati.camera.it/ocd/deputato.rdf/d308852_19","PATRIARCA","ANNARITA","Laurea in giurisprudenza; Avvocato","19710727","NAPOLI","female","SEGRETARIO","COMITATO PER GLI AFFARI DEL PERSONALE","20230220",,"CAMPANIA 1 - P02",2023-04-30 12:00:29
"http://dati.camera.it/ocd/deputato.rdf/d308854_19","CARAMIELLO","ALESSANDRO","Laurea in ingegneria civile e ambientale; Dipendente di azienda privata","19770707","NAPOLI","male","CAPOGRUPPO","XIII COMMISSIONE (AGRICOLTURA)","20221109",,"CAMPANIA 1 - P02",2022-11-10 12:00:31
"http://dati.camera.it/ocd/deputato.rdf/d308857_19","BORRELLI","FRANCESCO EMILIO","Giornalista professionista","19730814","NAPOLI","male","CAPOGRUPPO","GIUNTA DELLE ELEZIONI","20221118",,"CAMPANIA 1 - P02",2023-04-30 12:01:05
"http://dati.camera.it/ocd/deputato.rdf/d308857_19","BORRELLI","FRANCESCO EMILIO","Giornalista professionista","19730814","NAPOLI","male","CAPOGRUPPO","VI COMMISSIONE (FINANZE)","20221109",,"CAMPANIA 1 - P02",2023-04-30 12:01:05
"http://dati.camera.it/ocd/deputato.rdf/d308861_19","GHIRRA","FRANCESCA","Funzionario Regione Sardegna","19780725","CAGLIARI","female","CAPOGRUPPO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221109",,"SARDEGNA - P01",2023-04-30 12:00:53
"http://dati.camera.it/ocd/deputato.rdf/d308862_19","URZI'","ALESSANDRO","Giornalista","19660507","BOLZANO","male","CAPOGRUPPO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"VENETO 2 - P02",2022-11-10 12:01:47
"http://dati.camera.it/ocd/deputato.rdf/d308863_19","MORGANTE","MADDALENA","Laurea in giurisprudenza; Avvocato civilista","19810614","VERONA","female","SEGRETARIO","GIUNTA DELLE ELEZIONI","20221116",,"VENETO 2 - P03",2023-04-30 12:00:22
"http://dati.camera.it/ocd/deputato.rdf/d308865_19","TOSI","FLAVIO","Diploma di liceo classico; Consulente assicurativo","19690618","VERONA","male","VICEPRESIDENTE","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221109",,"VENETO 2 - P03",2022-11-10 12:02:22
"http://dati.camera.it/ocd/deputato.rdf/d308866_19","TESTA","GUERINO","Laurea in economia e commercio; Commercialista","19700316","PESCARA","male","SEGRETARIO","VI COMMISSIONE (FINANZE)","20221109",,"ABRUZZO - P01",2022-11-10 12:02:12
"http://dati.camera.it/ocd/deputato.rdf/d308869_19","MARI","FRANCESCO","Diploma di istituto magistrale; Insegnante di scuola primaria","19620904","SALERNO","male","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"CAMPANIA 2 - P02",2023-04-30 12:00:16
"http://dati.camera.it/ocd/deputato.rdf/d308873_19","ZINZI","GIANPIERO","Laurea in Giurisprudenza, Dottorato di ricerca in governo del territorio e tutela dell'ambiente; Avvocato","19830115","CASERTA","male","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"CAMPANIA 2 - P01",2022-11-10 12:01:09
"http://dati.camera.it/ocd/deputato.rdf/d308874_19","CERRETO","MARCO","Dottorato di ricerca in diritto comparato; Funzionario del Ministero delle politiche agricole, alimentari e forestali","19710101","CASERTA","male","CAPOGRUPPO","XIII COMMISSIONE (AGRICOLTURA)","20221109",,"CAMPANIA 2 - P01",2022-11-10 12:00:39
"http://dati.camera.it/ocd/deputato.rdf/d308875_19","D'ALESSIO","ANTONIO","Laurea in giurisprudenza; Avvocato patrocinante in cassazione","19641205","SALERNO","male","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"CAMPANIA 2 - P02",2023-03-16 12:00:32
"http://dati.camera.it/ocd/deputato.rdf/d308879_19","TENERINI","CHIARA","Diploma di liceo scientifico; Imprenditore immobiliare","19721208","SAN MINIATO","female","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221110",,"TOSCANA - P02",2022-11-11 12:00:36
"http://dati.camera.it/ocd/deputato.rdf/d308880_19","GIANASSI","FEDERICO","Laurea in giurisprudenza, Dottorato di ricerca in diritto internazionale; Avvocato, già Presidente di Circoscrizione nel Comune di Firenze, Assessore al Bilancio, Società partecipate, Attività economiche del Comune di Firenze","19800521","FIRENZE","male","CAPOGRUPPO","II COMMISSIONE (GIUSTIZIA)","20221109",,"TOSCANA - P03",2023-03-06 12:01:31
"http://dati.camera.it/ocd/deputato.rdf/d308884_19","AMORESE","ALESSANDRO","Laurea in scienze politiche; Editore","19741008","CARRARA","male","CAPOGRUPPO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","20221109",,"TOSCANA - P01",2023-03-06 12:00:34
"http://dati.camera.it/ocd/deputato.rdf/d308886_19","MALAGOLA","LORENZO","Laurea magistrale in Economia; Dirigente di azienda privata","19821110","MILANO","male","SEGRETARIO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"LOMBARDIA 1 - P01",2022-11-10 12:01:02
"http://dati.camera.it/ocd/deputato.rdf/d308892_19","FURFARO","MARCO","Laurea in economia aziendale; Responsabile relazioni istituzionali","19800619","PISTOIA","male","CAPOGRUPPO","XII COMMISSIONE (AFFARI SOCIALI)","20221109",,"TOSCANA - P01",2023-03-06 12:01:38
"http://dati.camera.it/ocd/deputato.rdf/d308893_19","EVI","ELEONORA","Master in strategic design, LAUREA MAGISTRALE IN SERVICE DESIGN; Parlamentare","19831120","MILANO","female","CAPOGRUPPO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"LOMBARDIA 1 - P01",2023-04-30 12:00:56
"http://dati.camera.it/ocd/deputato.rdf/d308893_19","EVI","ELEONORA","Master in strategic design, LAUREA MAGISTRALE IN SERVICE DESIGN; Parlamentare","19831120","MILANO","female","SEGRETARIO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"LOMBARDIA 1 - P01",2023-04-30 12:00:56
"http://dati.camera.it/ocd/deputato.rdf/d308894_19","SIMIANI","MARCO","Diploma; imprenditore nel settore dell'illuminotecnica","19700425","PISA","male","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"TOSCANA - P02",2022-11-10 12:02:01
"http://dati.camera.it/ocd/deputato.rdf/d308895_19","PASTORELLA","GIULIA","Laurea in lettere e filosofia a Oxford, Dottorato di ricerca alla London School of Economics, Master in politica europea a Sciences Po e London School of Economics; Direttrice delle pubbliche relazioni","19860605","MILANO","female","CAPOGRUPPO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221109",,"LOMBARDIA 1 - P01",2022-11-10 12:02:36
"http://dati.camera.it/ocd/deputato.rdf/d308896_19","QUARTINI","ANDREA","Laurea in medicina e chirurgia; Dirigente sanitario, gastroenterologo","19600321","GAMBASSI","male","CAPOGRUPPO","XII COMMISSIONE (AFFARI SOCIALI)","20230124",,"TOSCANA - P03",2023-01-25 12:00:49
"http://dati.camera.it/ocd/deputato.rdf/d308899_19","RUSSO","PAOLO EMILIO","Laurea in scienze politiche e delle relazioni internazionali; Giornalista parlamentare","19770606","COMO","male","CAPOGRUPPO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221110",,"SICILIA 2 - P02",2023-03-06 12:00:52
"http://dati.camera.it/ocd/deputato.rdf/d308902_19","BARBAGALLO","ANTHONY EMANUELE","Laurea in giurisprudenza; Avvocato amministrativista","19751224","CATANIA","male","CAPOGRUPPO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221117",,"SICILIA 2 - P03",2022-11-22 12:00:42
"http://dati.camera.it/ocd/deputato.rdf/d308908_19","SBARDELLA","LUCA","Laurea in scienze politiche; Dipendente pubblico; Piccolo imprenditore agricolo","19730926","ROMA","male","CAPOGRUPPO","GIUNTA DELLE ELEZIONI","20221118",,"LOMBARDIA 3 - P02",2023-03-15 12:00:40
"http://dati.camera.it/ocd/deputato.rdf/d308909_19","ANTONIOZZI","ALFREDO","Laurea in giurisprudenza; Libero professionista","19560318","COSENZA","male","SEGRETARIO","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)","20230413",,"CALABRIA - P01",2023-04-14 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d308913_19","BENZONI","FABRIZIO","Laurea in ingegneria gestionale; Consulente","19851104","BRESCIA","male","CAPOGRUPPO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"LOMBARDIA 3 - P02",2023-03-06 12:01:06
"http://dati.camera.it/ocd/deputato.rdf/d308914_19","MACCARI","CARLO","Laurea in farmacia; Farmacista titolare","19650511","VOLTA MANTOVANA","male","SEGRETARIO","XII COMMISSIONE (AFFARI SOCIALI)","20221109",,"LOMBARDIA 4 - P01",2022-11-10 12:00:53
"http://dati.camera.it/ocd/deputato.rdf/d308915_19","CHIESA","PAOLA MARIA","Laurea in lettere moderne; Insegnante di scuola secondaria superiore","19790912","PAVIA","female","CAPOGRUPPO","IV COMMISSIONE (DIFESA)","20221109",,"LOMBARDIA 4 - P01",2022-11-10 12:01:36
"http://dati.camera.it/ocd/deputato.rdf/d308916_19","FORATTINI","ANTONELLA","Laurea in biologia; Consigliere regionale","19660513","GONZAGA","female","CAPOGRUPPO","GIUNTA PER LE AUTORIZZAZIONI","20221116",,"LOMBARDIA 4 - P01",2023-03-06 12:01:08
"http://dati.camera.it/ocd/deputato.rdf/d308917_19","COLOSIMO","CHIARA",,"19860602","ROMA","female","SEGRETARIO","UFFICIO DI PRESIDENZA","20221019",,"LAZIO 2 - P02",2022-11-10 12:02:46
"http://dati.camera.it/ocd/deputato.rdf/d308918_19","OTTAVIANI","NICOLA","Laurea in giurisprudenza; Avvocato penalista, Esperto di diritto penale commerciale","19680721","FROSINONE","male","SEGRETARIO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"LAZIO 2 - P02",2022-11-26 12:00:54
"http://dati.camera.it/ocd/deputato.rdf/d308922_19","MILANI","MASSIMO","Diploma di liceo scientifico; Imprenditore edile","19670924","ROMA","male","SEGRETARIO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"LAZIO 2 - P01",2022-11-26 12:00:59
"http://dati.camera.it/ocd/deputato.rdf/d308928_19","BERGAMINI","DAVIDE","Sindaco","19730207","BONDENO","male","CAPOGRUPPO","XIII COMMISSIONE (AGRICOLTURA)","20221109",,"EMILIA-ROMAGNA - P03",2022-11-10 12:01:59
"http://dati.camera.it/ocd/deputato.rdf/d308929_19","SOUMAHORO","ABOUBAKAR","Laurea in sociologia; ATTIVISTA SOCIALE E SINDACALE; SCRITTORE","19800606","BETROULILIE LAKOTA","male","CAPOGRUPPO","XIII COMMISSIONE (AGRICOLTURA)","20221109","20230118","EMILIA-ROMAGNA - P02",2023-04-30 12:00:23
"http://dati.camera.it/ocd/deputato.rdf/d308929_19","SOUMAHORO","ABOUBAKAR","Laurea in sociologia; ATTIVISTA SOCIALE E SINDACALE; SCRITTORE","19800606","BETROULILIE LAKOTA","male","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20230118",,"EMILIA-ROMAGNA - P02",2023-04-30 12:00:23
"http://dati.camera.it/ocd/deputato.rdf/d308931_19","BAKKALI","OUIDAD","Laurea in scienze internazionali e diplomatiche; già Presidente di consiglio comunale","19860315","AGADIR","female","SEGRETARIO","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI","20230404",,"EMILIA-ROMAGNA - P03",2023-04-05 12:00:46
"http://dati.camera.it/ocd/deputato.rdf/d308933_19","CAFIERO DE RAHO","FEDERICO","Laurea in giurisprudenza; Già Procuratore nazionale antimafia e antiterrorismo","19520218","NAPOLI","male","VICEPRESIDENTE","II COMMISSIONE (GIUSTIZIA)","20221109",,"EMILIA-ROMAGNA - P03",2022-11-10 12:02:12
"http://dati.camera.it/ocd/deputato.rdf/d308934_19","MALAVASI","ILENIA","Laurea in lettere classiche, Scuola di Specializzazione in Archeologia; Sindaco","19711022","CORREGGIO","female","CAPOGRUPPO","GIUNTA DELLE ELEZIONI","20221118",,"EMILIA-ROMAGNA - P01",2023-03-06 12:00:14
"http://dati.camera.it/ocd/deputato.rdf/d308936_19","MEROLA","VIRGINIO","Laurea in filosofia; pensionato","19550214","SANTA MARIA CAPUA VETERE","male","CAPOGRUPPO","VI COMMISSIONE (FINANZE)","20221109",,"EMILIA-ROMAGNA - P02",2022-11-10 12:02:30
"http://dati.camera.it/ocd/deputato.rdf/d308939_19","MATTIA","ALDO","diploma di ragioneria; direttore regionale Coldiretti","19560111","FROSINONE","male","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"BASILICATA - P01",2022-11-10 12:01:42
"http://dati.camera.it/ocd/deputato.rdf/d34580_19","TABACCI","BRUNO","Laurea in economia e commercio","19460827","QUISTELLO","male","VICEPRESIDENTE","COMITATO PER LA LEGISLAZIONE","20221110",,"LOMBARDIA 1 - P01",2023-03-06 12:00:50
"http://dati.camera.it/ocd/deputato.rdf/d35980_19","CIOCCHETTI","LUCIANO","Diploma di liceo scientifico, Laurea in scienze politiche e delle relazioni internazionali; Giornalista","19580303","ROMA","male","VICEPRESIDENTE","XII COMMISSIONE (AFFARI SOCIALI)","20221109",,"LAZIO 1 - P03",2022-11-26 12:01:08
"http://dati.camera.it/ocd/deputato.rdf/d36500_19","FASSINO","PIERO FRANCO","Laurea in scienze politiche; Dirigente di partito","19491007","AVIGLIANA","male","VICEPRESIDENTE","IV COMMISSIONE (DIFESA)","20221109",,"VENETO 1 - P01",2023-04-30 12:00:36
"http://dati.camera.it/ocd/deputato.rdf/d38560_19","ROTONDI","GIANFRANCO","Laurea in giurisprudenza; Giornalista professionista","19600725","AVELLINO","male","SEGRETARIO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109","20221109","CAMPANIA 2 - P02",2023-03-06 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d38560_19","ROTONDI","GIANFRANCO","Laurea in giurisprudenza; Giornalista professionista","19600725","AVELLINO","male","PRESIDENTE","COMITATO PER LA LEGISLAZIONE","20221110",,"CAMPANIA 2 - P02",2023-03-06 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d38560_19","ROTONDI","GIANFRANCO","Laurea in giurisprudenza; Giornalista professionista","19600725","AVELLINO","male","VICEPRESIDENTE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"CAMPANIA 2 - P02",2023-03-06 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d39130_19","TREMONTI","GIULIO CARLO DANILO","Laurea in giurisprudenza; Professore ordinario di discipline giuridiche; Avvocato","19470818","SONDRIO","male","PRESIDENTE","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","20221109",,"LOMBARDIA 1 - P02",2023-04-30 12:00:33
"http://dati.camera.it/ocd/deputato.rdf/d50204_19","FOTI","TOMMASO","Diploma di liceo scientifico; Già dirigente di azienda privata","19600428","PIACENZA","male","CAPOGRUPPO","CONFERENZA DEI PRESIDENTI DI GRUPPO","20221109",,"EMILIA-ROMAGNA - P01",2023-04-30 12:00:47
